         mission          |         num_station          |    jour    |  heure   |     lat     |    lon     | profondeur |    chla     |     mes      |    doc     |    poc     
 Paraiba_do_Sul_River     | PSRE201                      | 2017-10-18 | 10:12:00 |  -21.605816 |  -40.91775 |          1 |     0.61218 |    3.7604547 | 127.333336 | 0.19812413
 Paraiba_do_Sul_River     | PSRE202                      | 2017-10-18 | 11:29:00 |   -21.61565 |   -40.9938 |          1 |   1.3944067 |        4.462 |     103.75 | 0.35914496
 Paraiba_do_Sul_River     | PSRE205                      | 2017-10-18 | 12:25:00 |   -21.61795 | -41.018333 |          1 |     2.57167 |       13.352 |  166.95833 | 0.68252087
 Paraiba_do_Sul_River     | PSRE209                      | 2017-10-18 | 13:34:00 |  -21.616283 | -41.015266 |          1 |   2.3581607 |       21.578 |  156.97223 |  0.6569533
 Paraiba_do_Sul_River     | PSRE210                      | 2017-10-18 | 13:50:00 |  -21.616766 |   -41.0179 |          1 |   2.7390428 |       17.966 |  152.86111 |  0.8827767
 Paraiba_do_Sul_River     | PSRE211                      | 2017-10-18 | 14:10:00 |  -21.618084 | -41.016384 |          1 |    3.136626 |        15.17 |      171.5 | 0.78919864
 Paraiba_do_Sul_River     | PSRE212                      | 2017-10-18 | 14:25:00 |    -21.6166 |   -41.0223 |          1 |   5.0491514 |        11.63 |  205.41667 |  0.9294574
 Paraiba_do_Sul_River     | PSRE213                      | 2017-10-19 | 05:28:00 |  -21.601034 | -41.051933 |          1 |   5.5261765 |        13.31 |  268.70834 | 0.87790626
 Paraiba_do_Sul_River     | PSRE214                      | 2017-10-19 | 05:54:00 |  -21.610634 |  -41.05282 |          1 |    6.531623 |       12.555 |  275.83334 |  1.0095891
 Paraiba_do_Sul_River     | PSRE216                      | 2017-10-19 | 06:38:00 |  -21.606083 |  -41.05467 |          1 |    9.651262 |      20.7675 |  202.66667 |  1.3541448
 Paraiba_do_Sul_River     | PSRE218                      | 2017-10-19 | 07:38:00 |   -21.58685 |  -41.04635 |          1 |   3.8639452 |       12.518 |  200.66667 | 0.85331434
 Paraiba_do_Sul_River     | PSRE219                      | 2017-10-19 | 08:23:00 |  -21.611032 | -41.045517 |          1 |   5.7513795 |        9.178 |  181.52777 | 0.80267143
 Paraiba_do_Sul_River     | PSRE220                      | 2017-10-19 | 11:06:00 |  -21.642883 |  -41.05695 |          1 |    8.288281 |        17.82 |    157.125 |  1.2625895
 Paraiba_do_Sul_River     | PSRE222                      | 2017-10-19 | 12:08:00 |    -21.6186 |   -41.0391 |          1 |   1.5428625 |      40.6725 |  114.19444 |  1.0736505
 Paraiba_do_Sul_River     | PSRE223                      | 2017-10-19 | 12:35:00 |  -21.616434 | -41.018635 |          1 |     0.30598 |      147.845 |      213.5 |  2.1038647
 Paraiba_do_Sul_River     | PSRE312                      | 2018-03-27 | 12:21:00 |  -21.617167 |   -41.0163 |          1 |    2.187976 |        32.65 |   351.1389 |   2.706842
 Paraiba_do_Sul_River     | PSRE313                      | 2018-03-27 | 13:00:00 |    -21.6195 | -41.041233 |          1 |    2.524396 |    38.833332 |  329.08334 |  2.6267014
 Paraiba_do_Sul_River     | PSRE315                      | 2018-03-27 | 13:30:00 |   -21.64085 | -41.054085 |          1 |    3.129952 |        46.22 |     376.75 |  2.2691622
 Paraiba_do_Sul_River     | PSRE316                      | 2018-03-27 | 14:14:00 |  -21.607567 |  -41.04555 |          1 |    4.216464 |    49.416668 |  321.97223 |  1.9099636
 Paraiba_do_Sul_River     | PSRE322                      | 2018-03-28 | 08:26:00 |    -21.5395 | -40.943867 |          1 |    8.636857 |         4.05 |  166.61111 | 0.52209395
 Paraiba_do_Sul_River     | PSRE323                      | 2018-03-28 | 08:55:00 |  -21.543983 |   -40.9109 |          1 |   1.0100387 |        5.192 |  106.52778 | 0.46980372
 Paraiba_do_Sul_River     | PSRE325                      | 2018-03-28 | 09:27:00 |   -21.54535 | -40.948532 |          1 |   3.0768871 |    6.6453123 |  169.52777 | 0.69279104
 Paraiba_do_Sul_River     | PSRE317                      | 2018-03-27 | 14:28:00 |  -21.599066 | -41.052715 |          1 |   26.435137 |        18.92 |  911.39166 |  2.6318092
 Paraiba_do_Sul_River     | PSRE318                      | 2018-03-27 | 14:50:00 |  -21.606884 |  -41.05265 |          1 |    35.21196 |    18.094444 |  1239.4417 |  2.5711806
 Guanabara                | G1                           | 2000-01-07 | 05:43:00 |   -22.94083 |  -43.15903 |          1 |       11.88 |              |            |           
 Guanabara                | G2                           | 2000-01-07 | 06:45:00 |  -22.835712 | -43.248993 |          1 |     200.475 |              |            |           
 Guanabara                | G3                           | 2000-01-14 | 05:20:00 |   -22.94083 |  -43.15903 |          1 |      24.175 |              |            |           
 Guanabara                | G4                           | 2000-01-14 | 06:07:00 |  -22.835712 | -43.248993 |          1 |      177.89 |              |            |           
 Guanabara                | G5                           | 2000-01-19 | 05:15:00 |   -22.94083 |  -43.15903 |          1 |        3.53 |              |            |           
 Guanabara                | G6                           | 2000-01-19 | 06:00:00 |  -22.835712 | -43.248993 |          1 |     166.595 |              |            |           
 Guanabara                | G7                           | 2000-01-28 | 05:25:00 |   -22.94083 |  -43.15903 |          1 |      37.155 |              |            |           
 Guanabara                | G8                           | 2000-01-28 | 06:12:00 |  -22.835712 | -43.248993 |          1 |      31.275 |              |            |           
 Guanabara                | G9                           | 2000-02-04 | 05:15:00 |   -22.94083 |  -43.15903 |          1 |      11.055 |              |            |           
 Guanabara                | G10                          | 2000-02-04 | 06:30:00 |  -22.835712 | -43.248993 |          1 |      144.74 |              |            |           
 Guanabara                | G11                          | 2000-02-11 | 05:30:00 |   -22.94083 |  -43.15903 |          1 |        4.72 |              |            |           
 Guanabara                | G12                          | 2000-02-11 | 06:40:00 |  -22.835712 | -43.248993 |          1 |       60.85 |              |            |           
 Guanabara                | G13                          | 2000-02-25 | 05:30:00 |   -22.94083 |  -43.15903 |          1 |       15.88 |              |            |           
 Guanabara                | G14                          | 2000-02-25 | 06:20:00 |  -22.835712 | -43.248993 |          1 |      51.725 |              |            |           
 Guanabara                | G15                          | 2000-03-02 | 05:20:00 |   -22.94083 |  -43.15903 |          1 |       18.23 |              |            |           
 Guanabara                | G16                          | 2000-03-02 | 06:15:00 |  -22.835712 | -43.248993 |          1 |      127.37 |              |            |           
 Guanabara                | G17                          | 2000-03-17 | 05:20:00 |   -22.94083 |  -43.15903 |          1 |       8.635 |              |            |           
 Guanabara                | G18                          | 2000-03-17 | 06:10:00 |  -22.835712 | -43.248993 |          1 |     198.935 |              |            |           
 Guanabara                | G19                          | 2000-03-24 | 05:20:00 |   -22.94083 |  -43.15903 |          1 |       8.395 |              |            |           
 Guanabara                | G20                          | 2000-03-24 | 06:10:00 |  -22.835712 | -43.248993 |          1 |      121.16 |              |            |           
 Guanabara                | G21                          | 2000-03-31 | 05:17:00 |   -22.94083 |  -43.15903 |          1 |        7.67 |              |            |           
 Guanabara                | G22                          | 2000-03-31 | 06:15:00 |  -22.835712 | -43.248993 |          1 |      161.18 |              |            |           
 Guanabara                | G23                          | 2000-04-07 | 05:20:00 |   -22.94083 |  -43.15903 |          1 |       9.945 |              |            |           
 Guanabara                | G24                          | 2000-04-07 | 06:15:00 |  -22.835712 | -43.248993 |          1 |      73.105 |              |            |           
 Guanabara                | G25                          | 2000-04-14 | 05:20:00 |   -22.94083 |  -43.15903 |          1 |      33.625 |              |            |           
 Guanabara                | G26                          | 2000-04-14 | 06:10:00 |  -22.835712 | -43.248993 |          1 |      92.085 |              |            |           
